ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000025906	VAMP5	vesicle associated membrane protein 5 	Source:HGNC Symbol;Acc:HGNC:12646	-1.040591472	2.566706641	12.04951876	0.000518058	0.01394989
ENSOCUG00000012030	DGCR2	DiGeorge syndrome critical region gene 2 	Source:HGNC Symbol;Acc:HGNC:2845	0.501577061	4.488377736	12.04951117	0.00051806	0.01394989
ENSOCUG00000029161	CCDC91	coiled-coil domain containing 91 	Source:HGNC Symbol;Acc:HGNC:24855	0.540062084	5.178155783	12.02829406	0.00052399	0.014093548
ENSOCUG00000000325	GJA4	gap junction protein alpha 4 	Source:HGNC Symbol;Acc:HGNC:4278	-1.095106543	2.167378443	11.99796907	0.000532586	0.014293955
ENSOCUG00000013751	MCUB	mitochondrial calcium uniporter dominant negative beta subunit 	Source:HGNC Symbol;Acc:HGNC:26076	-0.805382795	2.209444692	11.99774733	0.000532649	0.014293955
ENSOCUG00000022232				2.365268245	2.853606233	11.9927341	0.000534084	0.014316227
ENSOCUG00000008841	GLUL	glutamate-ammonia ligase 	Source:HGNC Symbol;Acc:HGNC:4341	-0.709174924	8.082316681	11.98942048	0.000535034	0.014325482
ENSOCUG00000008301	B4GALT4	"beta-1,4-galactosyltransferase 4 "	Source:HGNC Symbol;Acc:HGNC:927	-0.818749533	1.213135421	11.98004943	0.000537732	0.014381434
ENSOCUG00000014023	CDCA7L	cell division cycle associated 7 like 	Source:HGNC Symbol;Acc:HGNC:30777	-1.486806802	0.0083345	11.95893567	0.000543859	0.0145289
ENSOCUG00000022267	DDAH2	dimethylarginine dimethylaminohydrolase 2 	Source:HGNC Symbol;Acc:HGNC:2716	-0.772505792	3.040136404	11.94361837	0.000548349	0.014616842
ENSOCUG00000011625	TTC12	tetratricopeptide repeat domain 12 	Source:HGNC Symbol;Acc:HGNC:23700	-0.828295119	2.169514908	11.94349089	0.000548386	0.014616842
ENSOCUG00000005666	DHRS9	dehydrogenase/reductase 9 	Source:HGNC Symbol;Acc:HGNC:16888	-2.56603905	4.593467079	11.9324635	0.000551642	0.014687076
ENSOCUG00000013149	ZMYM4	zinc finger MYM-type containing 4 	Source:HGNC Symbol;Acc:HGNC:13055	0.886445708	6.458600885	11.91740487	0.000556119	0.014789641
ENSOCUG00000000543	RNF144B	ring finger protein 144B 	Source:HGNC Symbol;Acc:HGNC:21578	-0.781623377	3.768313546	11.90765726	0.000559037	0.014850548
ENSOCUG00000002179	STOML1	stomatin like 1 	Source:HGNC Symbol;Acc:HGNC:14560	0.593106407	3.610287947	11.90514831	0.00055979	0.014853636
ENSOCUG00000001342	ANKFN1	ankyrin repeat and fibronectin type III domain containing 1 	Source:HGNC Symbol;Acc:HGNC:26766	-1.146328862	1.104562617	11.9030934	0.000560408	0.014853636
ENSOCUG00000027975				0.628168406	6.854051556	11.89389406	0.000563183	0.014910479
ENSOCUG00000016710	CD99L2	CD99 molecule like 2 	Source:HGNC Symbol;Acc:HGNC:18237	0.668786709	3.703506297	11.8748602	0.000568967	0.015046804
ENSOCUG00000014246	SORD	sorbitol dehydrogenase 	Source:HGNC Symbol;Acc:HGNC:11184	0.593648475	8.707086833	11.86442281	0.000572165	0.015107211
ENSOCUG00000027577	SPRYD7	SPRY domain containing 7 	Source:HGNC Symbol;Acc:HGNC:14297	0.540104395	4.571807604	11.86324123	0.000572528	0.015107211
ENSOCUG00000003313	LOX	lysyl oxidase 	Source:HGNC Symbol;Acc:HGNC:6664	-0.905066687	2.812545214	11.84835687	0.000577122	0.015211483
ENSOCUG00000001873	DGKD	diacylglycerol kinase delta 	Source:HGNC Symbol;Acc:HGNC:2851	0.6938358	5.172151972	11.84418657	0.000578416	0.015228628
ENSOCUG00000016976	SLC5A6	solute carrier family 5 member 6 	Source:HGNC Symbol;Acc:HGNC:11041	0.585631752	5.168817717	11.8374159	0.000580523	0.015267118
ENSOCUG00000015668	CHMP7	charged multivesicular body protein 7 	Source:HGNC Symbol;Acc:HGNC:28439	0.533510393	5.342779301	11.83177143	0.000582286	0.01529234
ENSOCUG00000009682	GSDMA	gasdermin A 	Source:HGNC Symbol;Acc:HGNC:13311	-3.123089995	-2.598466844	11.83020893	0.000582775	0.01529234
ENSOCUG00000013043	MYEF2	myelin expression factor 2 	Source:HGNC Symbol;Acc:HGNC:17940	-1.31974146	1.923798619	11.8200653	0.000585958	0.01535885
ENSOCUG00000007527	CCDC125	coiled-coil domain containing 125 	Source:HGNC Symbol;Acc:HGNC:28924	-0.578643644	3.689189159	11.81679173	0.000586989	0.015368857
ENSOCUG00000010051	APLP2	amyloid beta precursor like protein 2 	Source:HGNC Symbol;Acc:HGNC:598	0.428775893	6.381215444	11.80607572	0.000590377	0.015440489
ENSOCUG00000024786				2.401632455	-1.908862081	11.8021959	0.000591609	0.015443942
ENSOCUG00000003298				-0.742860023	3.615064273	11.80154965	0.000591814	0.015443942
ENSOCUG00000007067				-2.228026569	-1.428304453	11.797072	0.000593239	0.015464081
ENSOCUG00000010709		sperm-associated antigen 4 protein  	Source:RefSeq peptide;Acc:NP_001164803	1.192218985	2.020938675	11.78805373	0.00059612	0.01552208
ENSOCUG00000021890				0.765823833	3.046794937	11.76628404	0.000603133	0.015687413
ENSOCUG00000000611	FKBP10	FK506 binding protein 10 	Source:HGNC Symbol;Acc:HGNC:18169	-0.960412852	2.603760315	11.75739828	0.000606019	0.015745179
ENSOCUG00000005014	RFC4	replication factor C subunit 4 	Source:HGNC Symbol;Acc:HGNC:9972	-0.952732116	2.560703103	11.75328457	0.00060736	0.015762714
ENSOCUG00000015157	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2 	Source:HGNC Symbol;Acc:HGNC:5228	0.740932876	5.720382619	11.7084072	0.000622184	0.01612975
ENSOCUG00000016772	DDIT4	DNA damage inducible transcript 4 	Source:HGNC Symbol;Acc:HGNC:24944	-1.338478555	4.559078426	11.67794206	0.000632455	0.016378081
ENSOCUG00000025711				-0.894553287	3.654448662	11.67196284	0.00063449	0.016412844
ENSOCUG00000012872				3.133341832	-2.555035647	11.66281704	0.000637617	0.016459346
ENSOCUG00000012615	BMPER	BMP binding endothelial regulator 	Source:HGNC Symbol;Acc:HGNC:24154	-0.786738167	4.244296572	11.66263711	0.000637679	0.016459346
ENSOCUG00000016337	CD300LF	CD300 molecule like family member f 	Source:HGNC Symbol;Acc:HGNC:29883	1.360811209	-0.416355395	11.65131332	0.000641572	0.016541801
ENSOCUG00000003964	TMED4	transmembrane p24 trafficking protein 4 	Source:HGNC Symbol;Acc:HGNC:22301	0.430162983	4.218201938	11.64613992	0.000643359	0.016569819
ENSOCUG00000021669				1.061702	1.947637019	11.63605235	0.000646857	0.016641812
ENSOCUG00000005617				0.978063456	7.074583518	11.62544901	0.000650555	0.016718778
ENSOCUG00000023995	CUEDC2	CUE domain containing 2 	Source:HGNC Symbol;Acc:HGNC:28352	-0.843129334	4.180694469	11.62242531	0.000651614	0.016725455
ENSOCUG00000017542	BASP1	brain abundant membrane attached signal protein 1 	Source:HGNC Symbol;Acc:HGNC:957	-0.862556504	2.901854409	11.6206716	0.000652228	0.016725455
ENSOCUG00000016394	NDRG1	N-myc downstream regulated 1 	Source:HGNC Symbol;Acc:HGNC:7679	1.292010443	4.494578205	11.61361219	0.000654709	0.016770888
ENSOCUG00000012591	UCP2	uncoupling protein 2 	Source:HGNC Symbol;Acc:HGNC:12518	-0.887822151	4.409717909	11.6036712	0.000658218	0.016842543
ENSOCUG00000014568	MTMR2	myotubularin related protein 2 	Source:HGNC Symbol;Acc:HGNC:7450	-0.631843594	2.082499365	11.58592355	0.000664529	0.016969091
ENSOCUG00000016890	PLVAP	plasmalemma vesicle associated protein 	Source:HGNC Symbol;Acc:HGNC:13635	-0.907794783	2.976792716	11.58573381	0.000664597	0.016969091
ENSOCUG00000029737				-2.634855398	-2.279516691	11.56640563	0.000671541	0.017127915
ENSOCUG00000008088				0.697829294	3.58238939	11.56077939	0.000673576	0.017161328
ENSOCUG00000027163				2.481677896	-2.458509958	11.55677469	0.000675028	0.017179837
ENSOCUG00000012692				-0.610689665	5.338116904	11.55436703	0.000675903	0.017183621
ENSOCUG00000005032				-1.030867858	2.208826121	11.55055058	0.000677292	0.017200455
ENSOCUG00000009184	CTHRC1	collagen triple helix repeat containing 1 	Source:HGNC Symbol;Acc:HGNC:18831	-2.058060624	-1.641985879	11.54851828	0.000678033	0.017200811
ENSOCUG00000011843	HSD11B2	hydroxysteroid 11-beta dehydrogenase 2 	Source:HGNC Symbol;Acc:HGNC:5209	-1.575621346	0.347917432	11.53719109	0.000682176	0.017287399
ENSOCUG00000009521	TCEAL8	transcription elongation factor A like 8 	Source:HGNC Symbol;Acc:HGNC:28683	-0.865212557	3.199684247	11.53148412	0.000684274	0.017322003
ENSOCUG00000027626	CD247	CD247 molecule 	Source:HGNC Symbol;Acc:HGNC:1677	1.649159781	1.103365009	11.52326411	0.000687306	0.017380177
ENSOCUG00000005924		"solute carrier family 2, facilitated glucose transporter member 1  "	Source:RefSeq peptide;Acc:NP_001099157	1.095474223	1.156983254	11.51815045	0.000689199	0.017409453
ENSOCUG00000017837	SESTD1	SEC14 and spectrin domain containing 1 	Source:HGNC Symbol;Acc:HGNC:18379	-0.662657585	4.025081799	11.5043372	0.00069434	0.017520607
ENSOCUG00000004066	LZTS3	leucine zipper tumor suppressor family member 3 	Source:HGNC Symbol;Acc:HGNC:30139	0.831035032	3.085428849	11.49774263	0.000696808	0.017564153
ENSOCUG00000003371	SELENBP1	selenium binding protein 1 	Source:HGNC Symbol;Acc:HGNC:10719	0.90640344	8.381272614	11.48819853	0.000700395	0.017635794
ENSOCUG00000008882				0.554582477	3.361156037	11.46099352	0.000710723	0.017876834
ENSOCUG00000029323				-2.262485568	-2.177450353	11.45098787	0.00071456	0.017954269
ENSOCUG00000024313	SRGN	serglycin 	Source:HGNC Symbol;Acc:HGNC:9361	-0.946197707	5.7285096	11.44698153	0.000716102	0.017965288
ENSOCUG00000007057				-2.508077285	-1.412512305	11.44590667	0.000716517	0.017965288
ENSOCUG00000024636	TLDC1	TBC/LysM-associated domain containing 1 	Source:HGNC Symbol;Acc:HGNC:29325	0.885591375	1.457462136	11.40740364	0.00073152	0.018303651
ENSOCUG00000019393				-0.937374749	0.718691426	11.40640535	0.000731913	0.018303651
ENSOCUG00000017009	JAML	junction adhesion molecule like 	Source:HGNC Symbol;Acc:HGNC:19084	1.016274887	2.663542981	11.40534339	0.000732332	0.018303651
ENSOCUG00000008423	ZNF282	zinc finger protein 282 	Source:HGNC Symbol;Acc:HGNC:13076	0.476300031	4.204349578	11.40170388	0.000733768	0.018320199
ENSOCUG00000013829	KCTD4	potassium channel tetramerization domain containing 4 	Source:HGNC Symbol;Acc:HGNC:23227	-3.370315969	-1.932443835	11.3874385	0.000739424	0.018441972
ENSOCUG00000009885	SLC13A5	solute carrier family 13 member 5 	Source:HGNC Symbol;Acc:HGNC:23089	3.004987337	4.360678562	11.38183446	0.000741658	0.018478223
ENSOCUG00000013143	MARK1	microtubule affinity regulating kinase 1 	Source:HGNC Symbol;Acc:HGNC:6896	1.010038941	2.318009813	11.37802928	0.000743179	0.018496645
ENSOCUG00000002419	OGDH	oxoglutarate dehydrogenase 	Source:HGNC Symbol;Acc:HGNC:8124	0.561839439	6.512678171	11.37403768	0.000744778	0.018509186
ENSOCUG00000010379	FREM1	FRAS1 related extracellular matrix 1 	Source:HGNC Symbol;Acc:HGNC:23399	-1.562863541	1.757208178	11.37286809	0.000745247	0.018509186
ENSOCUG00000013113	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1 	Source:HGNC Symbol;Acc:HGNC:20883	-1.155776084	0.654193251	11.35882011	0.000750905	0.018630161
ENSOCUG00000017790	CYP17A1	cytochrome P450 family 17 subfamily A member 1 	Source:HGNC Symbol;Acc:HGNC:2593	2.42764116	-2.311132363	11.35450882	0.00075265	0.018653904
ENSOCUG00000015037	UGT8	UDP glycosyltransferase 8 	Source:HGNC Symbol;Acc:HGNC:12555	0.518154586	5.237634095	11.34821889	0.000755204	0.018684782
ENSOCUG00000015419				0.770259428	2.071853224	11.34755178	0.000755475	0.018684782
ENSOCUG00000001138				-0.513228287	5.07185207	11.34212043	0.000757688	0.018701749
ENSOCUG00000001828	CERK	ceramide kinase 	Source:HGNC Symbol;Acc:HGNC:19256	-0.871012715	3.193961121	11.34198906	0.000757741	0.018701749
ENSOCUG00000005956	ALDH18A1	aldehyde dehydrogenase 18 family member A1 	Source:HGNC Symbol;Acc:HGNC:9722	-0.808103652	3.308230635	11.33861639	0.000759119	0.018716227
ENSOCUG00000009008	HGD	"homogentisate 1,2-dioxygenase "	Source:HGNC Symbol;Acc:HGNC:4892	0.809949745	9.633356185	11.33162841	0.000761981	0.01876724
ENSOCUG00000019507				2.541195733	-0.594521236	11.32748322	0.000763683	0.018789627
ENSOCUG00000004359	SERPINE2	serpin family E member 2 	Source:HGNC Symbol;Acc:HGNC:8951	-0.851244002	1.029012808	11.32411557	0.00076507	0.018804187
ENSOCUG00000026971				2.7510737	-2.388144087	11.31974509	0.000766872	0.018828945
ENSOCUG00000013232	COL4A1	collagen type IV alpha 1 chain 	Source:HGNC Symbol;Acc:HGNC:2202	-0.970449419	6.220465287	11.31678849	0.000768094	0.018839406
ENSOCUG00000021684				-2.413267126	-1.971912381	11.31433997	0.000769108	0.018844737
ENSOCUG00000002436	TEX30	testis expressed 30 	Source:HGNC Symbol;Acc:HGNC:25188	-0.681760121	4.254894551	11.30659286	0.000772324	0.018903959
ENSOCUG00000014122	TPM1	tropomyosin 1 (alpha) 	Source:HGNC Symbol;Acc:HGNC:12010	-0.592193617	6.342662431	11.30122665	0.000774559	0.018939088
ENSOCUG00000009380	TTLL11	tubulin tyrosine ligase like 11 	Source:HGNC Symbol;Acc:HGNC:18113	1.241946246	-0.51582188	11.29471255	0.000777281	0.018986039
ENSOCUG00000016141	KLF10	Kruppel like factor 10 	Source:HGNC Symbol;Acc:HGNC:11810	-1.084776857	5.745681441	11.28858239	0.000779852	0.019021331
ENSOCUG00000013553	CCDC158	coiled-coil domain containing 158 	Source:HGNC Symbol;Acc:HGNC:26374	0.877309976	2.216645264	11.28585548	0.000780998	0.019021331
ENSOCUG00000025377				0.86785549	3.5263301	11.28552578	0.000781137	0.019021331
ENSOCUG00000027210				3.376010859	-2.075071093	11.28208048	0.000782588	0.019024749
ENSOCUG00000006987	TSGA10	testis specific 10 	Source:HGNC Symbol;Acc:HGNC:14927	1.106442697	0.420574238	11.2813761	0.000782885	0.019024749
ENSOCUG00000009840	SLC46A2	solute carrier family 46 member 2 	Source:HGNC Symbol;Acc:HGNC:16055	-1.964694479	2.376703276	11.2772866	0.000784612	0.019047149
ENSOCUG00000000709	TPGS2	tubulin polyglutamylase complex subunit 2 	Source:HGNC Symbol;Acc:HGNC:24561	-0.721575088	2.434091173	11.27425247	0.000785895	0.019058758
ENSOCUG00000012450	POLR3A	RNA polymerase III subunit A 	Source:HGNC Symbol;Acc:HGNC:30074	0.612864241	4.427360735	11.26294589	0.000790696	0.019150591
ENSOCUG00000027698				-3.897894757	-2.767612565	11.26152924	0.0007913	0.019150591
ENSOCUG00000010791	SRP9	signal recognition particle 9 	Source:HGNC Symbol;Acc:HGNC:11304	0.526963322	3.179861165	11.25002699	0.000796219	0.019246743
ENSOCUG00000000852	CCDC181	coiled-coil domain containing 181 	Source:HGNC Symbol;Acc:HGNC:28051	-0.919043211	4.485214693	11.24844092	0.000796899	0.019246743
ENSOCUG00000007846				-2.664391057	-2.164724342	11.23573232	0.000802374	0.019359225
ENSOCUG00000003499	FADS2	fatty acid desaturase 2 	Source:HGNC Symbol;Acc:HGNC:3575	-0.967534866	4.41330262	11.20550309	0.000815551	0.019657108
ENSOCUG00000011161	LRRC17	leucine rich repeat containing 17 	Source:HGNC Symbol;Acc:HGNC:16895	-0.935902865	1.949840819	11.20277394	0.000816751	0.019666013
ENSOCUG00000000017	LIPE	"lipase E, hormone sensitive type "	Source:HGNC Symbol;Acc:HGNC:6621	0.850801957	2.285529831	11.20045308	0.000817774	0.019670614
ENSOCUG00000000794	CDR2L	cerebellar degeneration related protein 2 like 	Source:HGNC Symbol;Acc:HGNC:29999	-0.915818282	1.723265146	11.19210496	0.000821461	0.019732538
ENSOCUG00000001994				-0.773556213	2.548357809	11.1908532	0.000822015	0.019732538
ENSOCUG00000021656				0.57747526	7.6326068	11.18814168	0.000823218	0.019741373
ENSOCUG00000006901	ANKRD1	ankyrin repeat domain 1 	Source:HGNC Symbol;Acc:HGNC:15819	-2.964097988	-2.127982106	11.18235076	0.000825791	0.019783039
ENSOCUG00000024476				1.917181174	-0.33168569	11.17571339	0.00082875	0.019833862
ENSOCUG00000029251				0.930379898	1.432922038	11.16836891	0.000832037	0.019892418
ENSOCUG00000010826	VSIG1	V-set and immunoglobulin domain containing 1 	Source:HGNC Symbol;Acc:HGNC:28675	-3.634857702	-1.645332503	11.16541911	0.000833361	0.019903967
ENSOCUG00000014420	CD53	CD53 molecule 	Source:HGNC Symbol;Acc:HGNC:1686	-1.014807121	4.552763868	11.16001352	0.000835793	0.019922732
ENSOCUG00000017658				-1.122706055	4.092652109	11.15993055	0.000835831	0.019922732
ENSOCUG00000001937	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2 	Source:HGNC Symbol;Acc:HGNC:682	-0.680930346	3.251409853	11.15440556	0.000838323	0.019962051
ENSOCUG00000016333				1.211989675	3.581773415	11.14987503	0.000840373	0.01999075
ENSOCUG00000007236	CENPP	centromere protein P 	Source:HGNC Symbol;Acc:HGNC:32933	-3.583853555	-2.178672922	11.12875792	0.000849995	0.020199327
ENSOCUG00000002424		serum amyloid A-3 protein precursor  	Source:RefSeq peptide;Acc:NP_001075771	-2.064892686	4.500096961	11.12044078	0.000853815	0.020269755
ENSOCUG00000002824	PITPNM3	PITPNM family member 3 	Source:HGNC Symbol;Acc:HGNC:21043	-2.003243565	-1.778923135	11.11795979	0.000854958	0.020276549
ENSOCUG00000015634	TNNT2	"troponin T2, cardiac type "	Source:HGNC Symbol;Acc:HGNC:11949	-3.273982764	-2.281427803	11.11499014	0.000856328	0.020288711
ENSOCUG00000003683	GPR155	G protein-coupled receptor 155 	Source:HGNC Symbol;Acc:HGNC:22951	1.069405763	2.316367832	11.10404914	0.000861394	0.020388345
ENSOCUG00000012493	KLF15	Kruppel like factor 15 	Source:HGNC Symbol;Acc:HGNC:14536	0.586325782	5.731337775	11.09887709	0.0008638	0.020424859
ENSOCUG00000010342				2.631247496	2.28998555	11.08927305	0.000868285	0.02051042
ENSOCUG00000023919				-2.107208296	-1.093078941	11.0574955	0.000883294	0.020844148
ENSOCUG00000005990	FAM198A	family with sequence similarity 198 member A 	Source:HGNC Symbol;Acc:HGNC:24485	-1.27216048	1.520671914	11.0555928	0.000884201	0.020844767
ENSOCUG00000023599	APOD	apolipoprotein D 	Source:HGNC Symbol;Acc:HGNC:612	1.484316969	3.505994767	11.04357533	0.000889951	0.020959445
ENSOCUG00000027760				1.168304416	0.511435321	11.03491143	0.000894119	0.021012333
ENSOCUG00000000607	P3H4	prolyl 3-hydroxylase family member 4 (non-enzymatic) 	Source:HGNC Symbol;Acc:HGNC:16946	-0.851676795	1.1341084	11.03443	0.000894352	0.021012333
ENSOCUG00000011026	BCL2L2	BCL2 like 2 	Source:HGNC Symbol;Acc:HGNC:995	0.746681038	2.048413355	11.03312808	0.00089498	0.021012333
ENSOCUG00000004912	GNAZ	G protein subunit alpha z 	Source:HGNC Symbol;Acc:HGNC:4395	1.115333572	1.70984576	11.03027254	0.00089636	0.021012333
ENSOCUG00000015772	CHI3L2	chitinase 3 like 2 	Source:HGNC Symbol;Acc:HGNC:1933	-2.201899355	0.859041907	11.02970303	0.000896635	0.021012333
ENSOCUG00000021498				3.286867567	-2.327955045	11.02767999	0.000897614	0.02101447
ENSOCUG00000002212	TIPIN	TIMELESS interacting protein 	Source:HGNC Symbol;Acc:HGNC:30750	-0.508401941	4.179064692	11.02555212	0.000898645	0.021017817
ENSOCUG00000023731				2.450903484	-0.806256155	11.01651048	0.000903039	0.021099736
ENSOCUG00000029172				1.683935771	2.999917467	11.01233103	0.000905078	0.021126509
ENSOCUG00000016955	TMEM164	transmembrane protein 164 	Source:HGNC Symbol;Acc:HGNC:26217	1.02382182	0.644744313	10.99663809	0.000912773	0.021285148
ENSOCUG00000007201	RNF138	ring finger protein 138 	Source:HGNC Symbol;Acc:HGNC:17765	0.555975066	4.376470372	10.99038902	0.000915856	0.021300369
ENSOCUG00000003274	OIP5	Opa interacting protein 5 	Source:HGNC Symbol;Acc:HGNC:20300	-1.661558143	-1.090725084	10.99014518	0.000915976	0.021300369
ENSOCUG00000007567	SLC38A11	solute carrier family 38 member 11 	Source:HGNC Symbol;Acc:HGNC:26836	-2.103018186	-0.599258861	10.98768598	0.000917193	0.021300369
ENSOCUG00000013342	ACP2	"acid phosphatase 2, lysosomal "	Source:HGNC Symbol;Acc:HGNC:123	0.485253394	5.217177396	10.98710203	0.000917482	0.021300369
ENSOCUG00000029624				0.505421306	6.043913395	10.98620579	0.000917925	0.021300369
ENSOCUG00000001337	PARM1	prostate androgen-regulated mucin-like protein 1 	Source:HGNC Symbol;Acc:HGNC:24536	1.951775525	-0.902671609	10.98043646	0.000920787	0.021345854
ENSOCUG00000008579	VASH2	vasohibin 2 	Source:HGNC Symbol;Acc:HGNC:25723	-0.938280306	1.908333943	10.97593568	0.000923026	0.021376822
ENSOCUG00000017181	PKMYT1	"protein kinase, membrane associated tyrosine/threonine 1 "	Source:HGNC Symbol;Acc:HGNC:29650	-1.264283459	0.468548896	10.9560546	0.000932983	0.02158628
ENSOCUG00000004826	SLC40A1	solute carrier family 40 member 1 	Source:HGNC Symbol;Acc:HGNC:10909	-0.519391889	7.293626961	10.95337268	0.000934334	0.021596435
ENSOCUG00000007243	ZRANB3	zinc finger RANBP2-type containing 3 	Source:HGNC Symbol;Acc:HGNC:25249	-0.884988264	2.211389592	10.94919249	0.000936444	0.021624095
ENSOCUG00000023075				1.09305107	3.013504027	10.93498194	0.000943654	0.021769345
ENSOCUG00000013642	DOCK11	dedicator of cytokinesis 11 	Source:HGNC Symbol;Acc:HGNC:23483	-0.728207157	2.68353401	10.92488266	0.000948812	0.021867025
ENSOCUG00000007349	ARMC4	armadillo repeat containing 4 	Source:HGNC Symbol;Acc:HGNC:25583	-3.222898353	-2.467204778	10.91901567	0.000951822	0.021915046
ENSOCUG00000017368	MYL6B	myosin light chain 6B 	Source:HGNC Symbol;Acc:HGNC:29823	-1.197065098	2.374003162	10.87482136	0.000974804	0.022404701
ENSOCUG00000002211	SLC16A14	solute carrier family 16 member 14 	Source:HGNC Symbol;Acc:HGNC:26417	2.034361769	0.515097706	10.87045759	0.000977104	0.022404701
ENSOCUG00000001765	DKK2	dickkopf WNT signaling pathway inhibitor 2 	Source:HGNC Symbol;Acc:HGNC:2892	-1.825306144	-1.528138102	10.86980624	0.000977448	0.022404701
