ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000003202	TRIOBP	TRIO and F-actin binding protein 	Source:HGNC Symbol;Acc:HGNC:17009	-0.687374142	3.860331767	12.75203729	0.000355622	0.004148648
ENSOCUG00000022861	FBXO24	F-box protein 24 	Source:HGNC Symbol;Acc:HGNC:13595	-1.424093363	0.50445952	12.75148988	0.000355726	0.004148648
ENSOCUG00000005887	SMG7	"SMG7, nonsense mediated mRNA decay factor "	Source:HGNC Symbol;Acc:HGNC:16792	0.675059384	4.443509184	12.7510272	0.000355814	0.004148648
ENSOCUG00000022221				1.324097229	2.03818628	12.74935238	0.000356132	0.00415032
ENSOCUG00000000155	NSRP1	nuclear speckle splicing regulatory protein 1 	Source:HGNC Symbol;Acc:HGNC:25305	0.502610104	4.17053737	12.74840302	0.000356313	0.004150383
ENSOCUG00000026525	CA8	carbonic anhydrase 8 	Source:HGNC Symbol;Acc:HGNC:1382	0.830419785	3.267649802	12.73777227	0.000358344	0.004171987
ENSOCUG00000005286	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2 	Source:HGNC Symbol;Acc:HGNC:1400	1.304407801	1.823033035	12.73510481	0.000358856	0.004175888
ENSOCUG00000019353				1.807519517	0.579775876	12.72925603	0.00035998	0.004186151
ENSOCUG00000023096		hemopexin precursor  	Source:RefSeq peptide;Acc:NP_001076229	1.423721854	12.54391231	12.72867604	0.000360091	0.004186151
ENSOCUG00000003851	NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1 	Source:HGNC Symbol;Acc:HGNC:21576	-0.961897751	1.588757861	12.72381598	0.000361028	0.004193296
ENSOCUG00000017328	MYLK2	myosin light chain kinase 2 	Source:HGNC Symbol;Acc:HGNC:16243	-4.447913069	-2.545823703	12.72328505	0.000361131	0.004193296
ENSOCUG00000000809	CDCA5	cell division cycle associated 5 	Source:HGNC Symbol;Acc:HGNC:14626	-1.585295762	0.24718908	12.72252478	0.000361278	0.004193296
ENSOCUG00000004879				-2.847800366	5.360028712	12.72181593	0.000361415	0.004193296
ENSOCUG00000009484	ECT2	epithelial cell transforming 2 	Source:HGNC Symbol;Acc:HGNC:3155	-2.62591734	1.045957219	12.71774913	0.000362201	0.004200366
ENSOCUG00000000049	MASP1	mannan binding lectin serine peptidase 1 	Source:HGNC Symbol;Acc:HGNC:6901	0.760276925	7.473866713	12.71220136	0.000363278	0.004210782
ENSOCUG00000004047	SKA3	spindle and kinetochore associated complex subunit 3 	Source:HGNC Symbol;Acc:HGNC:20262	-2.242567345	0.162455307	12.71017417	0.000363672	0.004213285
ENSOCUG00000019486				1.607003135	0.213907127	12.68822785	0.000367965	0.004260939
ENSOCUG00000013088				-0.963590253	3.82830234	12.6788459	0.000369816	0.004280278
ENSOCUG00000000277	MICU3	mitochondrial calcium uptake family member 3 	Source:HGNC Symbol;Acc:HGNC:27820	1.121009859	1.511098102	12.67640492	0.000370299	0.004283775
ENSOCUG00000014326				-5.60714228	2.137285821	12.67437789	0.000370701	0.004286327
ENSOCUG00000001767				-0.889492872	3.276032491	12.66717173	0.000372132	0.004300778
ENSOCUG00000010259	COMMD3	COMM domain containing 3 	Source:HGNC Symbol;Acc:HGNC:23332	-0.621740553	4.975263018	12.66012644	0.000373537	0.004314908
ENSOCUG00000027183	NTN1	netrin 1 	Source:HGNC Symbol;Acc:HGNC:8029	0.853110619	2.21797287	12.65759762	0.000374043	0.00431864
ENSOCUG00000024705	FBXO39	F-box protein 39 	Source:HGNC Symbol;Acc:HGNC:28565	2.641908718	-1.686826192	12.64253082	0.000377069	0.004351463
ENSOCUG00000006366	S100P	S100 calcium binding protein P 	Source:HGNC Symbol;Acc:HGNC:10504	-1.391566452	1.645227259	12.63991617	0.000377597	0.004355429
ENSOCUG00000015323				-0.755032768	4.691782719	12.63893039	0.000377796	0.004355604
ENSOCUG00000025540	NFYC	nuclear transcription factor Y subunit gamma 	Source:HGNC Symbol;Acc:HGNC:7806	-0.539710832	4.559247849	12.63357076	0.000378881	0.004365983
ENSOCUG00000023609				-0.753429071	4.763394573	12.63186015	0.000379228	0.004367515
ENSOCUG00000015977				-0.810485788	2.326485174	12.63109555	0.000379383	0.004367515
ENSOCUG00000005133	MKI67	marker of proliferation Ki-67 	Source:HGNC Symbol;Acc:HGNC:7107	-1.759020757	3.368398647	12.6297542	0.000379655	0.004368525
ENSOCUG00000010881	KLHL36	kelch like family member 36 	Source:HGNC Symbol;Acc:HGNC:17844	-0.650986328	3.912663577	12.62710055	0.000380194	0.004372605
ENSOCUG00000023284				-1.004462548	1.331473272	12.6260712	0.000380404	0.004372889
ENSOCUG00000015484	CRNKL1	crooked neck pre-mRNA splicing factor 1 	Source:HGNC Symbol;Acc:HGNC:15762	0.52588419	3.830877225	12.6246674	0.00038069	0.00437405
ENSOCUG00000015450	RIN2	Ras and Rab interactor 2 	Source:HGNC Symbol;Acc:HGNC:18750	0.722472159	4.864782918	12.61979982	0.000381682	0.004383327
ENSOCUG00000025834	YAP1	Yes associated protein 1 	Source:HGNC Symbol;Acc:HGNC:16262	0.816921674	5.251181985	12.61828869	0.000381991	0.004384744
ENSOCUG00000028120	ARMCX1	"armadillo repeat containing, X-linked 1 "	Source:HGNC Symbol;Acc:HGNC:18073	-0.957212299	1.698329947	12.61703889	0.000382246	0.00438555
ENSOCUG00000010077	KCTD19	potassium channel tetramerization domain containing 19 	Source:HGNC Symbol;Acc:HGNC:24753	-2.375623552	-1.616595766	12.61159764	0.000383361	0.004396204
ENSOCUG00000013461	CRYL1	crystallin lambda 1 	Source:HGNC Symbol;Acc:HGNC:18246	-1.180231281	7.259993777	12.6064087	0.000384426	0.00440629
ENSOCUG00000011207	MAGEH1	MAGE family member H1 	Source:HGNC Symbol;Acc:HGNC:24092	-1.069004728	1.686119311	12.60537641	0.000384639	0.00440659
ENSOCUG00000001200	SFT2D1	SFT2 domain containing 1 	Source:HGNC Symbol;Acc:HGNC:21102	-0.643116507	3.852351557	12.60312559	0.000385102	0.004409765
ENSOCUG00000007174	SATB1	SATB homeobox 1 	Source:HGNC Symbol;Acc:HGNC:10541	-0.874181242	1.964769827	12.59310684	0.000387172	0.004431322
ENSOCUG00000009707	PRELP	proline and arginine rich end leucine rich repeat protein 	Source:HGNC Symbol;Acc:HGNC:9357	0.9447098	3.406489582	12.59164616	0.000387475	0.004432643
ENSOCUG00000029179				-1.127039815	2.667196852	12.59023101	0.000387768	0.004433858
ENSOCUG00000024015	RAD9A	RAD9 checkpoint clamp component A 	Source:HGNC Symbol;Acc:HGNC:9827	-0.860723748	3.789407498	12.58476952	0.000388903	0.004444686
ENSOCUG00000026713				-1.776703991	2.410960474	12.58196968	0.000389486	0.004449201
ENSOCUG00000024966				2.168278073	6.06566441	12.57383663	0.000391185	0.00446645
ENSOCUG00000017891	SLC29A1	solute carrier family 29 member 1 (Augustine blood group) 	Source:HGNC Symbol;Acc:HGNC:11003	-0.870015304	4.995101277	12.56636373	0.000392752	0.004482183
ENSOCUG00000023697	LRRN1	leucine rich repeat neuronal 1 	Source:HGNC Symbol;Acc:HGNC:20980	-2.749149049	0.962803629	12.55186142	0.000395812	0.004512193
ENSOCUG00000006005				-0.600226335	4.227986544	12.55137651	0.000395915	0.004512193
ENSOCUG00000027585	BCL9L	B-cell CLL/lymphoma 9-like 	Source:HGNC Symbol;Acc:HGNC:23688	1.134322921	3.92872356	12.55119243	0.000395954	0.004512193
ENSOCUG00000000676	VPS41	"VPS41, HOPS complex subunit "	Source:HGNC Symbol;Acc:HGNC:12713	0.608115155	6.022682413	12.54973805	0.000396262	0.004513533
ENSOCUG00000029354	MEF2C	myocyte enhancer factor 2C 	Source:HGNC Symbol;Acc:HGNC:6996	-0.77403657	2.848295162	12.53937372	0.000398466	0.004536323
ENSOCUG00000011027	CHIT1	chitinase 1 	Source:HGNC Symbol;Acc:HGNC:1936	-1.881282052	0.221031447	12.53852893	0.000398646	0.004536323
ENSOCUG00000027181				-0.751050744	4.672772168	12.5313315	0.000400185	0.004551642
ENSOCUG00000006922	JMJD1C	jumonji domain containing 1C 	Source:HGNC Symbol;Acc:HGNC:12313	0.926918821	5.535179351	12.51981116	0.00040266	0.004577594
ENSOCUG00000006916	BLVRA	biliverdin reductase A 	Source:HGNC Symbol;Acc:HGNC:1062	-2.350033171	-1.350973703	12.51740845	0.000403178	0.004581284
ENSOCUG00000022070				-1.549113372	5.337737611	12.50326219	0.000406242	0.004613888
ENSOCUG00000023229				0.919275806	1.446520062	12.49323076	0.000408429	0.004636504
ENSOCUG00000008433	REEP2	receptor accessory protein 2 	Source:HGNC Symbol;Acc:HGNC:17975	-0.934161613	3.729008364	12.49194534	0.00040871	0.004637472
ENSOCUG00000022140	SAMD14	sterile alpha motif domain containing 14 	Source:HGNC Symbol;Acc:HGNC:27312	-1.683069401	-0.498109375	12.48334585	0.000410596	0.004656636
ENSOCUG00000021634	TNFSF18	tumor necrosis factor superfamily member 18 	Source:HGNC Symbol;Acc:HGNC:11932	2.803092449	-2.688726462	12.4819724	0.000410898	0.004657829
ENSOCUG00000028188	MIEF2	mitochondrial elongation factor 2 	Source:HGNC Symbol;Acc:HGNC:17920	-0.893295818	3.380440274	12.47524562	0.00041238	0.004672395
ENSOCUG00000027099	RPL34	ribosomal protein L34 	Source:HGNC Symbol;Acc:HGNC:10340	-1.972572618	1.221516321	12.47251555	0.000412984	0.004676989
ENSOCUG00000000856	E2F1	E2F transcription factor 1 	Source:HGNC Symbol;Acc:HGNC:3113	-2.252197492	0.51047352	12.46496215	0.000414657	0.004693694
ENSOCUG00000013306	ARID2	AT-rich interaction domain 2 	Source:HGNC Symbol;Acc:HGNC:18037	0.816116505	3.926591263	12.46015317	0.000415726	0.004703545
ENSOCUG00000008558				-0.64240045	3.912444955	12.45755187	0.000416305	0.004706261
ENSOCUG00000009849	GLT8D1	glycosyltransferase 8 domain containing 1 	Source:HGNC Symbol;Acc:HGNC:24870	-0.601658848	3.975801968	12.4572897	0.000416364	0.004706261
ENSOCUG00000008969	TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1 	Source:HGNC Symbol;Acc:HGNC:11809	-0.764273515	4.029306268	12.45580189	0.000416695	0.004707763
ENSOCUG00000010285	TCF20	transcription factor 20 	Source:HGNC Symbol;Acc:HGNC:11631	0.775911117	4.465450165	12.45440618	0.000417007	0.004708999
ENSOCUG00000010418	SAP30	Sin3A associated protein 30 	Source:HGNC Symbol;Acc:HGNC:10532	-0.774861603	3.628552559	12.45246848	0.00041744	0.004708999
ENSOCUG00000000786	EPHA2	EPH receptor A2 	Source:HGNC Symbol;Acc:HGNC:3386	-1.171713014	4.331297742	12.45179162	0.000417591	0.004708999
ENSOCUG00000012194	ZSWIM1	zinc finger SWIM-type containing 1 	Source:HGNC Symbol;Acc:HGNC:16155	-0.705088433	1.976386485	12.45071916	0.000417831	0.004708999
ENSOCUG00000008799	PDCL	phosducin like 	Source:HGNC Symbol;Acc:HGNC:8770	0.460972711	4.349919502	12.45034023	0.000417916	0.004708999
ENSOCUG00000010867	SNIP1	Smad nuclear interacting protein 1 	Source:HGNC Symbol;Acc:HGNC:30587	0.617516364	3.108524893	12.44960938	0.000418079	0.004708999
ENSOCUG00000023327	RPL39	ribosomal protein L39 	Source:HGNC Symbol;Acc:HGNC:10350	-0.926809614	8.000839594	12.44723854	0.00041861	0.004708999
ENSOCUG00000016937	PDZD3	PDZ domain containing 3 	Source:HGNC Symbol;Acc:HGNC:19891	1.713054262	-0.467050523	12.44713374	0.000418634	0.004708999
ENSOCUG00000006984	MRPS25	mitochondrial ribosomal protein S25 	Source:HGNC Symbol;Acc:HGNC:14511	-0.850651237	5.329536437	12.44574738	0.000418945	0.004708999
ENSOCUG00000017211	HMBOX1	homeobox containing 1 	Source:HGNC Symbol;Acc:HGNC:26137	1.15268768	0.607232337	12.44574055	0.000418946	0.004708999
ENSOCUG00000015248	SHISA2	shisa family member 2 	Source:HGNC Symbol;Acc:HGNC:20366	-1.452556464	1.6936067	12.44553051	0.000418993	0.004708999
ENSOCUG00000001352	ZFYVE27	zinc finger FYVE-type containing 27 	Source:HGNC Symbol;Acc:HGNC:26559	0.658046541	4.411328255	12.44219114	0.000419743	0.004715187
ENSOCUG00000023343	PCSK9	proprotein convertase subtilisin/kexin type 9 	Source:HGNC Symbol;Acc:HGNC:20001	2.211044017	4.563449212	12.43505115	0.000421351	0.004731002
ENSOCUG00000010245				0.69673561	2.185724632	12.42864575	0.000422798	0.004745005
ENSOCUG00000002242	CEP72	centrosomal protein 72 	Source:HGNC Symbol;Acc:HGNC:25547	-1.380777244	1.230803154	12.42437941	0.000423765	0.004752594
ENSOCUG00000003207	TLDC2	TBC/LysM-associated domain containing 2 	Source:HGNC Symbol;Acc:HGNC:16112	3.005235709	-2.48259569	12.42389073	0.000423876	0.004752594
ENSOCUG00000008790	KMT2E	lysine methyltransferase 2E 	Source:HGNC Symbol;Acc:HGNC:18541	0.884362504	4.05392262	12.42271319	0.000424144	0.00475334
ENSOCUG00000013731	RUNX1	runt related transcription factor 1 	Source:HGNC Symbol;Acc:HGNC:10471	1.377267529	0.74938133	12.41824403	0.00042516	0.004762474
ENSOCUG00000013382	STX3	syntaxin 3 	Source:HGNC Symbol;Acc:HGNC:11438	-1.043968644	1.521536688	12.4054956	0.000428072	0.004792829
ENSOCUG00000013444				-1.015234014	1.847662502	12.40287057	0.000428674	0.004796573
ENSOCUG00000013495	TM9SF4	transmembrane 9 superfamily member 4 	Source:HGNC Symbol;Acc:HGNC:30797	0.529413503	5.876726466	12.40227166	0.000428812	0.004796573
ENSOCUG00000008716				1.218814847	4.908104177	12.40106746	0.000429088	0.0047974
ENSOCUG00000001710	MCM4	minichromosome maintenance complex component 4 	Source:HGNC Symbol;Acc:HGNC:6947	-1.467674968	3.32010332	12.39741523	0.000429929	0.004802436
ENSOCUG00000005573	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17 	Source:HGNC Symbol;Acc:HGNC:25556	-0.965480329	4.28691942	12.39734483	0.000429945	0.004802436
ENSOCUG00000016144	ATG13	autophagy related 13 	Source:HGNC Symbol;Acc:HGNC:29091	0.637563053	3.933410442	12.39522772	0.000430432	0.004805616
ENSOCUG00000015658				-1.007904844	2.355482789	12.38478348	0.000432847	0.004830293
ENSOCUG00000006034	FHL1	four and a half LIM domains 1 	Source:HGNC Symbol;Acc:HGNC:3702	-1.060269858	4.486248986	12.37719155	0.00043461	0.004847688
ENSOCUG00000013398				-0.829908828	1.776269066	12.37595248	0.000434899	0.004848621
ENSOCUG00000015972				0.642016861	4.379982403	12.37077942	0.000436106	0.004859784
ENSOCUG00000001651	LNPEP	leucyl and cystinyl aminopeptidase 	Source:HGNC Symbol;Acc:HGNC:6656	1.41932142	2.315699178	12.36884073	0.000436559	0.004862345
ENSOCUG00000009852	RSPH4A	radial spoke head 4 homolog A 	Source:HGNC Symbol;Acc:HGNC:21558	1.606451352	2.049649539	12.36803852	0.000436746	0.004862345
ENSOCUG00000012022	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase 	Source:HGNC Symbol;Acc:HGNC:28526	0.663890278	4.047747824	12.36236102	0.000438076	0.004874861
ENSOCUG00000000358	DCTN3	dynactin subunit 3 	Source:HGNC Symbol;Acc:HGNC:2713	-0.727769421	4.156414092	12.35878778	0.000438916	0.004881905
ENSOCUG00000009829	PBRM1	polybromo 1 	Source:HGNC Symbol;Acc:HGNC:30064	0.862935222	4.416384253	12.34688711	0.000441722	0.004910816
ENSOCUG00000006567	FBXL18	F-box and leucine rich repeat protein 18 	Source:HGNC Symbol;Acc:HGNC:21874	0.717480783	3.157672481	12.34491432	0.000442189	0.0049137
ENSOCUG00000008497	TOX2	TOX high mobility group box family member 2 	Source:HGNC Symbol;Acc:HGNC:16095	-1.476504315	0.143305181	12.33325227	0.000444961	0.004942173
ENSOCUG00000008674	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 	Source:HGNC Symbol;Acc:HGNC:30319	-1.213420438	0.673015899	12.33147973	0.000445383	0.004944548
ENSOCUG00000003248	ACTRT3	actin related protein T3 	Source:HGNC Symbol;Acc:HGNC:24022	1.153320772	0.565754713	12.32883477	0.000446015	0.004949237
ENSOCUG00000015883	FAAP24	Fanconi anemia core complex associated protein 24 	Source:HGNC Symbol;Acc:HGNC:28467	-2.244872563	-1.558149443	12.32698613	0.000446457	0.004951577
ENSOCUG00000017250	GGACT	gamma-glutamylamine cyclotransferase 	Source:HGNC Symbol;Acc:HGNC:25100	-0.96457752	0.750414286	12.32620282	0.000446644	0.004951577
ENSOCUG00000016557	TXNDC17	thioredoxin domain containing 17 	Source:HGNC Symbol;Acc:HGNC:28218	-0.756607787	5.881665053	12.30850174	0.0004509	0.004996071
ENSOCUG00000004609	BOLA1	bolA family member 1 	Source:HGNC Symbol;Acc:HGNC:24263	-0.879342763	2.937682257	12.30775726	0.00045108	0.004996071
ENSOCUG00000024117				-0.9965194	3.843037205	12.30555081	0.000451613	0.004999641
ENSOCUG00000029541	ZNF157	zinc finger protein 157 	Source:HGNC Symbol;Acc:HGNC:12942	-1.708443205	-0.645497297	12.30089452	0.000452741	0.005009786
ENSOCUG00000001594	SLC16A6	solute carrier family 16 member 6 	Source:HGNC Symbol;Acc:HGNC:10927	-1.293111764	4.960654334	12.29436743	0.000454327	0.005024988
ENSOCUG00000002849	CCL14	C-C motif chemokine ligand 14 	Source:HGNC Symbol;Acc:HGNC:10612	-0.823578702	4.257175164	12.28740542	0.000456025	0.005041411
ENSOCUG00000007580	RAB30	"RAB30, member RAS oncogene family "	Source:HGNC Symbol;Acc:HGNC:9770	1.055467432	1.266543042	12.28500594	0.000456612	0.005045541
ENSOCUG00000013658				-3.123353051	-0.394065011	12.27390995	0.000459335	0.00507326
ENSOCUG00000007972	MFN2	mitofusin 2 	Source:HGNC Symbol;Acc:HGNC:16877	0.558784284	4.576300246	12.27031963	0.000460219	0.005080659
ENSOCUG00000011821	TPM3	tropomyosin 3 	Source:HGNC Symbol;Acc:HGNC:12012	0.52452304	4.1081428	12.26784656	0.00046083	0.005085025
ENSOCUG00000008427	ZNF212	zinc finger protein 212 	Source:HGNC Symbol;Acc:HGNC:13004	0.584191526	3.107247054	12.26467715	0.000461613	0.005087477
ENSOCUG00000003701	TLR10	toll like receptor 10 	Source:HGNC Symbol;Acc:HGNC:15634	-1.721192694	0.919565473	12.26465855	0.000461618	0.005087477
ENSOCUG00000012827	UBA6	ubiquitin like modifier activating enzyme 6 	Source:HGNC Symbol;Acc:HGNC:25581	0.757788154	3.291634297	12.26433898	0.000461697	0.005087477
ENSOCUG00000013948	ARHGAP20	Rho GTPase activating protein 20 	Source:HGNC Symbol;Acc:HGNC:18357	-1.712175549	0.519657974	12.26329325	0.000461956	0.00508796
ENSOCUG00000014160	ATP7A	ATPase copper transporting alpha 	Source:HGNC Symbol;Acc:HGNC:869	0.824368984	2.936497407	12.26163501	0.000462366	0.005090114
ENSOCUG00000005996	THOC2	THO complex 2 	Source:HGNC Symbol;Acc:HGNC:19073	0.710713815	5.304487166	12.2580471	0.000463256	0.00509754
ENSOCUG00000022637				-0.945283314	2.042124631	12.25113332	0.000464976	0.005114084
ENSOCUG00000025273				1.747813924	7.137461222	12.24780187	0.000465807	0.005120843
ENSOCUG00000023217				-1.684895503	5.127167504	12.24591454	0.000466278	0.005122285
ENSOCUG00000011871	KIAA1549	KIAA1549 	Source:HGNC Symbol;Acc:HGNC:22219	1.380359136	0.627815616	12.24554416	0.000466371	0.005122285
ENSOCUG00000005240		coagulation factor IX  	Source:RefSeq peptide;Acc:NP_001182654	0.581019271	9.613894034	12.24205684	0.000467243	0.005129487
ENSOCUG00000002864	BLNK	B-cell linker 	Source:HGNC Symbol;Acc:HGNC:14211	0.84241854	5.579526408	12.23885375	0.000468046	0.005135918
ENSOCUG00000008024	SMOX	spermine oxidase 	Source:HGNC Symbol;Acc:HGNC:15862	0.735482012	3.628774847	12.23648369	0.000468641	0.005137816
ENSOCUG00000014199	WDR91	WD repeat domain 91 	Source:HGNC Symbol;Acc:HGNC:24997	-0.693830761	4.59066237	12.23643511	0.000468653	0.005137816
ENSOCUG00000010999	LRRC57	leucine rich repeat containing 57 	Source:HGNC Symbol;Acc:HGNC:26719	-0.62639165	2.873018773	12.23059031	0.000470123	0.005151549
ENSOCUG00000015042	FAM111A	family with sequence similarity 111 member A 	Source:HGNC Symbol;Acc:HGNC:24725	1.027641637	3.605310879	12.22394334	0.000471801	0.005167543
ENSOCUG00000006538	RPL26	ribosomal protein L26 	Source:HGNC Symbol;Acc:HGNC:10327	-0.896595257	8.390878412	12.21607732	0.000473794	0.005186975
ENSOCUG00000000791	RPL24	ribosomal protein L24 	Source:HGNC Symbol;Acc:HGNC:10325	-0.991237587	8.079040958	12.20644259	0.000476248	0.005211422
ENSOCUG00000001264	CMYA5	cardiomyopathy associated 5 	Source:HGNC Symbol;Acc:HGNC:14305	-4.535065758	-2.170063837	12.20362363	0.000476968	0.00521689
ENSOCUG00000009840	SLC46A2	solute carrier family 46 member 2 	Source:HGNC Symbol;Acc:HGNC:16055	2.001524468	2.376703276	12.19523044	0.000479119	0.005237994
ENSOCUG00000012187	ACOT8	acyl-CoA thioesterase 8 	Source:HGNC Symbol;Acc:HGNC:15919	-0.653290828	5.028907077	12.19313257	0.000479658	0.005241467
ENSOCUG00000017685	EIF4H	eukaryotic translation initiation factor 4H 	Source:HGNC Symbol;Acc:HGNC:12741	0.431160963	5.582016765	12.19085447	0.000480244	0.00524545
ENSOCUG00000025317	PTP4A3	"protein tyrosine phosphatase type IVA, member 3 "	Source:HGNC Symbol;Acc:HGNC:9636	-1.20805088	0.010612646	12.18843753	0.000480866	0.005249828
ENSOCUG00000026325				2.434010245	-2.045713036	12.18633816	0.000481408	0.005253317
ENSOCUG00000006655	HSPA9	heat shock protein family A (Hsp70) member 9 	Source:HGNC Symbol;Acc:HGNC:5244	0.558527766	7.867037737	12.1851894	0.000481704	0.005254131
ENSOCUG00000000634	ERI1	exoribonuclease 1 	Source:HGNC Symbol;Acc:HGNC:23994	-0.729091093	3.063526521	12.17804395	0.000483553	0.005270243
ENSOCUG00000011814	SESN1	sestrin 1 	Source:HGNC Symbol;Acc:HGNC:21595	-0.963408258	4.3743206	12.17775955	0.000483627	0.005270243
ENSOCUG00000009645	SAT1	spermidine/spermine N1-acetyltransferase 1 	Source:HGNC Symbol;Acc:HGNC:10540	0.878658176	5.778010431	12.17676917	0.000483884	0.005270615
ENSOCUG00000026423				4.456589675	-3.024310023	12.17516468	0.0004843	0.005272191
ENSOCUG00000004731	RBM14-RBM4	RBM14-RBM4 readthrough 	Source:HGNC Symbol;Acc:HGNC:38840	0.515631902	5.156209244	12.1744956	0.000484474	0.005272191
ENSOCUG00000013817	EXD1	exonuclease 3'-5' domain containing 1 	Source:HGNC Symbol;Acc:HGNC:28507	-0.616523848	3.238411493	12.15894303	0.000488531	0.005313892
ENSOCUG00000015431	DOCK10	dedicator of cytokinesis 10 	Source:HGNC Symbol;Acc:HGNC:23479	0.685353345	3.180074898	12.15749447	0.00048891	0.005315578
ENSOCUG00000005032				-1.14783084	2.208826121	12.15615008	0.000489263	0.005315835
